2555365,Pre,1,08/10,NE,5,7,85,1,0
2533436,Reg,8,10/30,KC,--,--,--,--,--
2533436,Reg,9,11/05,PHI,19,38,208,1,2
2533436,Reg,10,11/12,NE,18,33,221,1,1
2505245,Pre,0,08/03,DAL,--,--,--,--,--
2505245,Pre,1,08/12,OAK,4,8,39,1,0
2505245,Pre,2,08/19,CHI,9,14,67,1,0
2505245,Pre,3,08/26,ATL,8,13,86,1,0
2505245,Pre,4,08/31,DEN,--,--,--,--,--
2505245,Reg,1,09/10,DET,27,48,268,1,3
2505245,Reg,2,09/17,IND,19,36,332,1,1
2505245,Reg,3,09/25,DAL,29,48,325,2,0
2505245,Reg,4,10/01,SF,33,51,357,1,1
2505245,Reg,5,10/08,PHI,28,44,291,1,0
2505245,Reg,6,10/15,TB,18,22,283,3,1
2505245,Reg,7,10/22,LA,10,18,122,0,1
2558191,Pre,1,08/10,MIN,13,25,112,1,0
2558191,Pre,2,08/17,PHI,10,20,167,0,0
2558191,Pre,3,08/26,BAL,11,23,93,0,0
2558191,Pre,4,08/31,DET,9,11,81,0,0
2558191,Reg,1,09/10,NYJ,--,--,--,--,--
2558191,Reg,2,09/17,CAR,--,--,--,--,--
2558191,Reg,3,09/24,DEN,--,--,--,--,--
2558191,Reg,4,10/01,ATL,--,--,--,--,--
2558191,Reg,5,10/08,CIN,--,--,--,--,--
2558191,Reg,7,10/22,TB,--,--,--,--,--
2558191,Reg,8,10/29,OAK,--,--,--,--,--
2558191,Reg,9,11/02,NYJ,--,--,--,--,--
2558191,Reg,10,11/12,NO,7,10,79,1,0
2552369,Pre,1,08/12,TEN,2,6,16,0,0
2552369,Pre,2,08/19,DET,15,24,160,0,1
2552369,Pre,3,08/26,NYG,15,18,250,3,0
2552369,Pre,4,08/31,PHI,--,--,--,--,--
2552369,Reg,1,09/10,BUF,--,--,--,--,--
2552369,Reg,2,09/17,OAK,--,--,--,--,--
2552369,Reg,3,09/24,MIA,--,--,--,--,--
2552369,Reg,4,10/01,JAX,--,--,--,--,--
2552369,Reg,5,10/08,CLE,--,--,--,--,--
2552369,Reg,6,10/15,NE,--,--,--,--,--
2552369,Reg,7,10/22,MIA,--,--,--,--,--
2552369,Reg,8,10/29,ATL,--,--,--,--,--
2552369,Reg,9,11/02,BUF,--,--,--,--,--
2552369,Reg,10,11/12,TB,--,--,--,--,--
2555260,Pre,0,08/03,ARI,--,--,--,--,--
2555260,Pre,1,08/12,LA,--,--,--,--,--
2555260,Pre,2,08/19,IND,7,8,106,1,0
2555260,Pre,3,08/26,OAK,11,14,113,1,0
2555260,Reg,1,09/10,NYG,24,39,268,1,0
2555260,Reg,2,09/17,DEN,30,50,238,2,2
2555260,Reg,3,09/25,ARI,13,18,183,2,0
2555260,Reg,4,10/01,LA,20,36,252,3,1
2555260,Reg,5,10/08,GB,25,36,251,3,1
2555260,Reg,7,10/22,SF,16,25,234,3,0
2555260,Reg,8,10/29,WAS,14,22,143,0,0
2555260,Reg,9,11/05,KC,21,33,249,2,0
2555260,Reg,10,11/12,ATL,20,30,176,0,0
2506121,Pre,1,08/13,SEA,5,6,56,1,0
2506121,Pre,2,08/20,NO,--,--,--,--,--
2506121,Pre,3,08/26,LA,6,6,85,1,0
2506121,Pre,4,08/31,SF,--,--,--,--,--
2506121,Reg,1,09/11,DEN,22,33,192,3,1
2506121,Reg,2,09/17,MIA,31,39,331,1,0
2506121,Reg,3,09/24,KC,20,40,237,0,3
2506121,Reg,4,10/01,PHI,22,38,347,2,0
2506121,Reg,5,10/08,NYG,21,44,258,3,1
2506121,Reg,6,10/15,OAK,25,36,268,1,0
2506121,Reg,7,10/22,DEN,15,26,183,2,0
2506121,Reg,8,10/29,NE,17,30,212,1,1
2506121,Reg,10,11/12,JAX,21,37,235,2,1
2506363,Pre,1,08/10,PHI,--,--,--,--,--
2506363,Pre,2,08/19,WAS,6,8,37,1,0
2506363,Pre,3,08/26,DEN,3,5,12,0,0
2506363,Pre,4,08/31,LA,--,--,--,--,--
2506363,Reg,1,09/10,SEA,28,42,311,1,1
2506363,Reg,2,09/17,ATL,33,50,343,2,1
2506363,Reg,3,09/24,CIN,28,42,313,3,1
2506363,Reg,4,09/28,CHI,18,26,179,4,0
2506363,Reg,5,10/08,DAL,19,29,221,3,0
2506363,Reg,6,10/15,MIN,2,4,18,0,0
2506109,Pre,1,08/11,NYG,--,--,--,--,--
2506109,Pre,2,08/20,ATL,--,--,--,--,--
2506109,Pre,3,08/26,IND,6,9,73,0,0
2506109,Pre,4,08/31,CAR,--,--,--,--,--
2506109,Reg,1,09/10,CLE,24,36,263,2,1
2506109,Reg,2,09/17,MIN,23,35,243,2,0
2506109,Reg,3,09/24,CHI,22,39,235,1,0
2506109,Reg,4,10/01,BAL,18,30,216,1,1
2506109,Reg,5,10/08,JAX,33,55,312,0,5
2506109,Reg,6,10/15,KC,17,25,252,1,1
2506109,Reg,7,10/22,CIN,14,24,224,2,0
2506109,Reg,8,10/29,DET,17,31,317,1,1
2506109,Reg,10,11/12,IND,19,31,236,2,1
2556232,Pre,1,08/13,IND,13,21,142,2,0
2556232,Pre,2,08/19,NYJ,8,13,84,0,1
2556232,Pre,3,08/25,NE,10,13,113,1,0
2556232,Pre,4,08/31,BUF,6,9,41,0,0
2556232,Reg,1,09/10,ARI,--,--,--,--,--
2556232,Reg,2,09/18,NYG,--,--,--,--,--
2556232,Reg,3,09/24,ATL,--,--,--,--,--
2556232,Reg,4,10/01,MIN,--,--,--,--,--
2556232,Reg,5,10/08,CAR,--,--,--,--,--
2556232,Reg,6,10/15,NO,--,--,--,--,--
2556232,Reg,8,10/29,PIT,--,--,--,--,--
2556232,Reg,9,11/06,GB,--,--,--,--,--
2556232,Reg,10,11/12,CLE,--,--,--,--,--
2559242,Pre,0,08/03,ARI,9,18,87,1,0
2559242,Pre,1,08/12,LA,9,11,104,1,0
2559242,Pre,2,08/19,IND,8,9,92,2,0
2559242,Pre,3,08/26,OAK,12,13,115,2,0
2559242,Reg,1,09/10,NYG,--,--,--,--,--
2559242,Reg,2,09/17,DEN,--,--,--,--,--
2559242,Reg,3,09/25,ARI,--,--,--,--,--
2559242,Reg,4,10/01,LA,--,--,--,--,--
2559242,Reg,5,10/08,GB,--,--,--,--,--
2559242,Reg,7,10/22,SF,1,2,2,0,0
2559242,Reg,8,10/29,WAS,--,--,--,--,--
2559242,Reg,9,11/05,KC,--,--,--,--,--
2559242,Reg,10,11/12,ATL,--,--,--,--,--
310,Pre,1,08/10,MIA,3,3,32,1,0
310,Pre,2,08/20,PIT,4,6,57,0,0
310,Pre,3,08/26,ARI,4,11,36,0,1
310,Pre,4,08/31,JAX,--,--,--,--,--
310,Reg,1,09/10,CHI,21,30,321,1,0
310,Reg,2,09/17,GB,19,28,252,1,0
310,Reg,3,09/24,DET,24,35,294,2,3
310,Reg,4,10/01,BUF,24,42,242,1,2
310,Reg,6,10/15,MIA,24,35,248,1,1
310,Reg,7,10/22,NE,23,33,233,1,0
310,Reg,8,10/29,NYJ,18,29,254,2,0
310,Reg,9,11/05,CAR,24,38,313,2,1
310,Reg,10,11/12,DAL,22,29,215,2,1
79858,Pre,1,08/10,DEN,1,4,4,0,0
79858,Pre,2,08/19,ARI,2,2,23,0,0
79858,Pre,3,08/27,TEN,--,--,--,--,--
79858,Pre,4,08/31,CLE,--,--,--,--,--
79858,Reg,1,09/10,ATL,--,--,--,--,--
79858,Reg,2,09/17,TB,--,--,--,--,--
79858,Reg,3,09/24,PIT,--,--,--,--,--
79858,Reg,4,09/28,GB,--,--,--,--,--
79858,Reg,5,10/09,MIN,--,--,--,--,--
79858,Reg,6,10/15,BAL,--,--,--,--,--
79858,Reg,7,10/22,CAR,--,--,--,--,--
79858,Reg,8,10/29,NO,--,--,--,--,--
79858,Reg,10,11/12,GB,--,--,--,--,--
2543640,Pre,1,08/09,CAR,9,11,69,0,0
2543640,Pre,2,08/19,NE,8,9,98,1,0
2543640,Pre,3,08/26,NO,10,16,79,0,0
2543640,Reg,1,09/10,JAX,7,13,62,0,0
2543640,Reg,2,09/14,CIN,--,--,--,--,--
2543640,Reg,3,09/24,NE,--,--,--,--,--
2543640,Reg,4,10/01,TEN,0,0,0,0,0
2543640,Reg,5,10/08,KC,--,--,--,--,--
2543640,Reg,6,10/15,CLE,--,--,--,--,--
2543640,Reg,8,10/29,SEA,--,--,--,--,--
2543640,Reg,9,11/05,IND,19,44,219,1,0
2543640,Reg,10,11/12,LA,18,36,221,1,2
2505982,Pre,1,08/10,MIA,2,2,20,0,0
2505982,Pre,2,08/20,PIT,1,1,10,0,0
2505982,Pre,3,08/26,ARI,5,6,25,0,0
2505982,Pre,4,08/31,JAX,--,--,--,--,--
2505982,Reg,1,09/10,CHI,--,--,--,--,--
2505982,Reg,2,09/17,GB,--,--,--,--,--
2505982,Reg,3,09/24,DET,--,--,--,--,--
2505982,Reg,4,10/01,BUF,--,--,--,--,--
2505982,Reg,6,10/15,MIA,--,--,--,--,--
2505982,Reg,7,10/22,NE,--,--,--,--,--
2505982,Reg,8,10/29,NYJ,--,--,--,--,--
2505982,Reg,9,11/05,CAR,--,--,--,--,--
2505982,Reg,10,11/12,DAL,--,--,--,--,--
2550252,Pre,1,08/10,DEN,--,--,--,--,--
2550252,Pre,2,08/19,ARI,--,--,--,--,--
2550252,Pre,3,08/27,TEN,2,3,22,0,0
2550252,Pre,4,08/31,CLE,11,18,110,0,0
2553457,Pre,1,08/10,CHI,6,7,51,0,0
2553457,Pre,2,08/19,SF,8,11,93,1,0
2553457,Pre,3,08/26,GB,13,22,127,0,1
2553457,Pre,4,08/31,ARI,--,--,--,--,--
2553457,Reg,1,09/11,LAC,17,28,219,2,1
2553457,Reg,2,09/17,DAL,22,32,231,4,1
2553457,Reg,3,09/24,BUF,24,40,259,0,2
2553457,Reg,4,10/01,OAK,16,26,179,1,0
2553457,Reg,6,10/15,NYG,29,50,376,1,2
2553457,Reg,7,10/22,LAC,25,35,207,0,1
2553457,Reg,8,10/30,KC,19,36,198,1,3
2553457,Reg,9,11/05,PHI,--,--,--,--,--
2553457,Reg,10,11/12,NE,--,--,--,--,--
2534889,Pre,1,08/10,MIA,10,20,104,0,0
2534889,Pre,2,08/20,PIT,15,29,197,0,1
2534889,Pre,3,08/26,ARI,8,13,117,1,0
2534889,Pre,4,08/31,JAX,11,15,195,0,0
2559252,Pre,1,08/10,CHI,5,6,94,1,0
2559252,Pre,2,08/19,SF,7,7,50,0,0
2559252,Pre,3,08/26,GB,4,7,49,1,0
2559252,Pre,4,08/31,ARI,15,23,220,1,0
2559252,Reg,2,09/17,PIT,--,--,--,--,--
2559252,Reg,3,09/24,TB,--,--,--,--,--
2559252,Reg,4,10/01,DET,--,--,--,--,--
2559252,Reg,5,10/09,CHI,--,--,--,--,--
2559252,Reg,6,10/15,GB,--,--,--,--,--
2559252,Reg,7,10/22,BAL,--,--,--,--,--
2559252,Reg,8,10/29,CLE,--,--,--,--,--
2559252,Reg,10,11/12,WAS,--,--,--,--,--
2506340,Pre,1,08/11,SF,4,6,48,0,0
2506340,Pre,2,08/19,CIN,8,9,83,1,0
2506340,Pre,3,08/25,SEA,7,17,44,0,0
2506340,Pre,4,08/31,TEN,--,--,--,--,--
2506340,Reg,1,09/07,NE,28,35,368,4,0
2506340,Reg,2,09/17,PHI,21,28,251,1,0
2506340,Reg,3,09/24,LAC,16,21,155,2,0
2506340,Reg,4,10/02,WAS,27,37,293,1,0
2506340,Reg,5,10/08,HOU,29,37,324,3,0
2506340,Reg,6,10/15,PIT,19,34,246,1,0
2506340,Reg,7,10/19,OAK,25,36,342,3,0
2506340,Reg,8,10/30,DEN,14,31,202,1,0
2506340,Reg,9,11/05,DAL,25,34,263,2,1
2539335,Pre,1,08/11,PIT,10,16,114,0,1
2539335,Pre,2,08/21,CLE,11,17,79,0,1
2539335,Pre,3,08/26,NYJ,5,10,51,0,0
2539335,Pre,4,08/31,NE,10,11,111,1,0
2539335,Reg,1,09/10,DAL,--,--,--,--,--
2539335,Reg,2,09/18,DET,--,--,--,--,--
2539335,Reg,3,09/24,PHI,--,--,--,--,--
2539335,Reg,4,10/01,TB,--,--,--,--,--
2539335,Reg,5,10/08,LAC,--,--,--,--,--
2539335,Reg,6,10/15,DEN,--,--,--,--,--
2539335,Reg,7,10/22,SEA,--,--,--,--,--
2539335,Reg,9,11/05,LA,0,2,0,0,0
2539335,Reg,10,11/12,SF,--,--,--,--,--
79860,Pre,1,08/13,IND,2,3,36,0,1
79860,Pre,2,08/19,NYJ,8,10,84,1,0
79860,Pre,3,08/25,NE,15,22,190,2,1
79860,Pre,4,08/31,BUF,--,--,--,--,--
79860,Reg,1,09/10,ARI,29,41,292,4,1
79860,Reg,2,09/18,NYG,15,21,122,2,0
79860,Reg,3,09/24,ATL,25,45,264,1,0
79860,Reg,4,10/01,MIN,19,31,209,0,0
79860,Reg,5,10/08,CAR,23,35,229,2,0
79860,Reg,6,10/15,NO,25,52,312,3,3
79860,Reg,8,10/29,PIT,27,45,423,0,0
79860,Reg,9,11/06,GB,26,33,361,2,0
79860,Reg,10,11/12,CLE,17,26,249,3,1
2495748,Pre,0,08/03,DAL,--,--,--,--,--
2495748,Pre,1,08/12,OAK,11,15,112,1,0
2495748,Pre,2,08/19,CHI,2,6,17,0,0
2495748,Pre,3,08/26,ATL,4,6,53,1,0
2495748,Pre,4,08/31,DEN,--,--,--,--,--
2495748,Reg,1,09/10,DET,--,--,--,--,--
2495748,Reg,2,09/17,IND,--,--,--,--,--
2495748,Reg,3,09/25,DAL,--,--,--,--,--
2495748,Reg,4,10/01,SF,--,--,--,--,--
2495748,Reg,5,10/08,PHI,--,--,--,--,--
2495748,Reg,6,10/15,TB,--,--,--,--,--
2495748,Reg,7,10/22,LA,5,14,66,0,1
2495748,Reg,9,11/05,SF,15,30,201,2,1
2495748,Reg,10,11/09,SEA,24,47,273,1,0
2556687,Pre,1,08/11,SF,2,7,10,0,0
2556687,Pre,2,08/19,CIN,--,--,--,--,--
2556687,Pre,3,08/25,SEA,--,--,--,--,--
2556687,Pre,4,08/31,TEN,2,2,70,1,0
2555427,Pre,1,08/10,BAL,5,12,68,0,0
2555427,Pre,2,08/19,GB,6,11,64,0,0
2555427,Pre,3,08/27,CIN,--,--,--,--,--
2555427,Pre,4,08/31,TB,22,33,228,0,0
2555427,Reg,9,11/05,DEN,--,--,--,--,--
2532956,Pre,1,08/10,ATL,--,--,--,--,--
2534870,Pre,1,08/12,NYJ,11,27,132,0,1
2534870,Pre,2,08/19,CAR,7,12,85,0,0
2534870,Pre,3,08/27,CHI,4,6,60,0,0
2534870,Pre,4,08/31,KC,9,22,101,0,1
2495240,Pre,1,08/10,MIN,5,8,46,0,0
2495240,Pre,2,08/17,PHI,8,18,53,0,2
2495240,Pre,3,08/26,BAL,1,3,1,0,0
2495240,Pre,4,08/31,DET,--,--,--,--,--
2495240,Reg,1,09/10,NYJ,16,28,224,2,1
2495240,Reg,2,09/17,CAR,17,25,125,0,0
2495240,Reg,3,09/24,DEN,20,26,213,2,0
2495240,Reg,4,10/01,ATL,12,20,182,1,0
2495240,Reg,5,10/08,CIN,20,37,166,1,1
2495240,Reg,7,10/22,TB,20,33,268,1,0
2495240,Reg,8,10/29,OAK,20,27,165,1,0
2495240,Reg,9,11/02,NYJ,29,40,285,2,0
2495240,Reg,10,11/12,NO,9,18,56,0,1
2495425,Pre,1,08/13,DET,2,5,24,0,0
2495425,Pre,2,08/19,DAL,10,14,70,0,0
2495425,Pre,3,08/26,PIT,7,10,123,0,1
2495425,Pre,4,08/31,CIN,4,5,24,0,0
2495425,Reg,1,09/10,LA,9,18,128,0,2
2495425,Reg,2,09/17,ARI,--,--,--,--,--
2495425,Reg,3,09/24,CLE,--,--,--,--,--
2495425,Reg,4,10/01,SEA,--,--,--,--,--
2495425,Reg,5,10/08,SF,--,--,--,--,--
2495425,Reg,6,10/16,TEN,--,--,--,--,--
2495425,Reg,7,10/22,JAX,--,--,--,--,--
2495425,Reg,8,10/29,CIN,--,--,--,--,--
2495425,Reg,9,11/05,HOU,--,--,--,--,--
2495425,Reg,10,11/12,PIT,--,--,--,--,--
2559125,Pre,1,08/10,MIA,5,5,19,0,0
2559125,Pre,2,08/20,PIT,2,8,25,0,1
2559125,Pre,3,08/26,ARI,--,--,--,--,--
2559125,Pre,4,08/31,JAX,1,7,51,0,1
2558008,Pre,1,08/10,DEN,18,25,166,1,0
2558008,Pre,2,08/19,ARI,6,8,60,1,0
2558008,Pre,3,08/27,TEN,10,15,128,1,0
2558008,Pre,4,08/31,CLE,2,5,10,0,0
2558008,Reg,1,09/10,ATL,--,--,--,--,--
2558008,Reg,2,09/17,TB,--,--,--,--,--
2558008,Reg,3,09/24,PIT,--,--,--,--,--
2558008,Reg,4,09/28,GB,--,--,--,--,--
2558008,Reg,5,10/09,MIN,12,25,128,1,1
2558008,Reg,6,10/15,BAL,8,16,113,1,0
2558008,Reg,7,10/22,CAR,4,7,107,0,0
2558008,Reg,8,10/29,NO,14,32,164,0,1
2558008,Reg,10,11/12,GB,21,35,297,1,0
2550410,Pre,1,08/10,WAS,1,1,10,0,0
2558904,Pre,1,08/13,DET,9,20,86,0,0
2558904,Pre,2,08/19,DAL,5,8,33,0,0
2558904,Pre,3,08/26,PIT,1,2,-1,0,0
2558904,Pre,4,08/31,CIN,2,9,29,1,1
2558063,Pre,1,08/09,CAR,15,25,179,0,0
2558063,Pre,2,08/19,NE,3,10,102,0,0
2558063,Pre,3,08/26,NO,11,21,116,0,1
2558063,Reg,1,09/10,JAX,12,23,102,1,1
2558063,Reg,2,09/14,CIN,15,24,125,0,0
2558063,Reg,3,09/24,NE,22,33,301,2,2
2558063,Reg,4,10/01,TEN,25,34,283,4,1
2558063,Reg,5,10/08,KC,16,31,261,5,0
2558063,Reg,6,10/15,CLE,17,29,225,3,1
2558063,Reg,8,10/29,SEA,19,30,402,4,3
2557897,Pre,1,08/11,PIT,8,16,67,0,0
2557897,Pre,2,08/21,CLE,--,--,--,--,--
2557897,Pre,3,08/26,NYJ,2,4,20,0,0
2557897,Pre,4,08/31,NE,8,14,103,0,0
2557897,Reg,1,09/10,DAL,--,--,--,--,--
2557897,Reg,2,09/18,DET,--,--,--,--,--
2557897,Reg,3,09/24,PHI,--,--,--,--,--
2557897,Reg,4,10/01,TB,--,--,--,--,--
2557897,Reg,5,10/08,LAC,--,--,--,--,--
2557897,Reg,6,10/15,DEN,--,--,--,--,--
2557897,Reg,7,10/22,SEA,--,--,--,--,--
2557897,Reg,9,11/05,LA,--,--,--,--,--
2557897,Reg,10,11/12,SF,--,--,--,--,--
1037347,Pre,1,08/09,HOU,7,14,128,2,1
1037347,Pre,2,08/19,TEN,5,6,67,1,0
1037347,Pre,3,08/24,JAX,--,--,--,--,--
1037347,Pre,4,08/31,PIT,8,12,88,1,2
1037347,Reg,1,09/10,NYJ,--,--,--,--,--
1037347,Reg,2,09/17,CAR,--,--,--,--,--
1037347,Reg,3,09/24,DEN,--,--,--,--,--
1037347,Reg,4,10/01,ATL,--,--,--,--,--
1037347,Reg,5,10/08,CIN,--,--,--,--,--
1037347,Reg,7,10/22,TB,--,--,--,--,--
1037347,Reg,8,10/29,OAK,--,--,--,--,--
1037347,Reg,9,11/02,NYJ,--,--,--,--,--
1037347,Reg,10,11/12,NO,--,--,--,--,--
2532970,Pre,1,08/09,CAR,4,9,38,0,0
2532970,Pre,2,08/19,NE,5,8,6,0,0
2532970,Pre,3,08/26,NO,2,5,16,0,0
2532970,Reg,5,10/08,MIA,--,--,--,--,--
2532970,Reg,6,10/16,IND,--,--,--,--,--
2532970,Reg,7,10/22,CLE,--,--,--,--,--
2532970,Reg,9,11/05,BAL,--,--,--,--,--
2532970,Reg,10,11/12,CIN,--,--,--,--,--
2543784,Pre,4,08/31,DET,5,15,41,0,0
2555259,Pre,1,08/10,GB,4,4,56,1,0
2555259,Pre,2,08/17,BUF,6,9,56,0,0
2555259,Pre,3,08/24,MIA,6,10,129,2,1
2555259,Pre,4,08/31,NYJ,--,--,--,--,--
2555259,Reg,1,09/10,WAS,26,39,307,2,1
2555259,Reg,2,09/17,KC,25,46,333,2,1
2555259,Reg,3,09/24,NYG,21,31,176,1,0
2555259,Reg,4,10/01,LAC,17,31,242,1,0
2555259,Reg,5,10/08,ARI,21,30,304,4,1
2555259,Reg,6,10/12,CAR,16,30,222,3,0
2555259,Reg,7,10/23,WAS,17,25,268,4,1
2555259,Reg,8,10/29,SF,18,32,211,2,1
2555259,Reg,9,11/05,DEN,15,27,199,4,0
2532975,Pre,1,08/13,LAC,3,4,41,0,0
2532975,Pre,2,08/18,MIN,13,18,206,2,0
2532975,Pre,3,08/25,KC,13,19,200,1,0
2532975,Pre,4,08/31,OAK,--,--,--,--,--
2532975,Reg,1,09/10,GB,14,27,158,0,0
2532975,Reg,2,09/17,SF,23,39,198,1,0
2532975,Reg,3,09/24,TEN,29,49,373,4,0
2532975,Reg,4,10/01,IND,21,26,295,2,2
2532975,Reg,5,10/08,LA,24,37,198,1,1
2532975,Reg,7,10/22,NYG,27,39,334,3,0
2532975,Reg,8,10/29,HOU,26,41,452,4,1
2532975,Reg,9,11/05,WAS,24,45,297,2,2
2532975,Reg,10,11/09,ARI,22,32,238,2,0
2552033,Pre,1,08/11,CIN,9,13,99,0,0
2552033,Pre,2,08/17,JAX,21,29,196,0,0
2552033,Pre,3,08/26,CLE,17,27,200,0,1
2552033,Pre,4,08/31,WAS,--,--,--,--,--
2552033,Reg,2,09/17,CHI,18,30,204,1,0
2552033,Reg,3,09/24,MIN,28,40,328,2,3
2552033,Reg,4,10/01,NYG,22,38,332,3,0
2552033,Reg,5,10/05,NE,26,46,334,1,0
2552033,Reg,6,10/15,ARI,5,10,61,0,0
2552033,Reg,7,10/22,BUF,32,44,384,3,1
2552033,Reg,8,10/29,CAR,21,38,210,0,2
2552033,Reg,9,11/05,NO,7,13,67,0,0
2552033,Reg,10,11/12,NYJ,--,--,--,--,--
2556713,Pre,1,08/10,WAS,4,4,85,1,0
2556713,Pre,2,08/17,MIA,8,10,110,0,0
2556713,Pre,3,08/26,BUF,8,13,55,1,0
2556713,Pre,4,08/31,NO,5,9,71,0,0
2508123,Pre,1,08/10,MIN,6,11,48,0,0
2508123,Pre,2,08/17,PHI,9,15,83,1,1
2508123,Pre,3,08/26,BAL,8,15,102,0,1
2508123,Pre,4,08/31,DET,--,--,--,--,--
2508123,Reg,9,11/05,IND,--,--,--,--,--
2508123,Reg,10,11/12,LA,--,--,--,--,--
