aaron-suttles,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/texas-tech,http://collegefootball.ap.org/teams/lsu,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/iowa
adam-jude,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/north-carolina-state,http://collegefootball.ap.org/teams/memphis,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/lsu,http://collegefootball.ap.org/teams/florida
adam-zucker,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/minnesota,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/wake-forest
andy-bitter,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/memphis,http://collegefootball.ap.org/teams/north-carolina-state,http://collegefootball.ap.org/teams/mississippi-state
andy-greder,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/lsu,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/west-virginia
bill-landis,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/north-carolina-state,http://collegefootball.ap.org/teams/duke,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/florida-state
bob-asmussen,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/lsu,http://collegefootball.ap.org/teams/west-virginia
brent-axe,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/north-carolina-state,http://collegefootball.ap.org/teams/duke,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/lsu
bret-bloomquist,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/lsu
brian-howell,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/lsu,http://collegefootball.ap.org/teams/west-virginia
chris-murray,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/lsu
chuck-carlton,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/lsu,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/west-virginia
dave-foster,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/texas-tech,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/duke,http://collegefootball.ap.org/teams/mississippi-state
dave-reardon,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/north-carolina-state,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/lsu,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/texas-tech,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/florida
dave-southorn,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/north-carolina-state,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/duke,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/mississippi-state
david-briggs,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/duke,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/ucf
ed-daigneault,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/lsu,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/duke,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/west-virginia
eric-hansen,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/north-carolina-state,http://collegefootball.ap.org/teams/duke,http://collegefootball.ap.org/teams/lsu
garland-gillen,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/texas-tech,http://collegefootball.ap.org/teams/memphis,http://collegefootball.ap.org/teams/duke
gary-horowitz,http://collegefootball.ap.org/teams/alabama,http://collegefootball.ap.org/teams/clemson,http://collegefootball.ap.org/teams/oklahoma,http://collegefootball.ap.org/teams/penn-state,http://collegefootball.ap.org/teams/usc,http://collegefootball.ap.org/teams/michigan,http://collegefootball.ap.org/teams/washington,http://collegefootball.ap.org/teams/georgia,http://collegefootball.ap.org/teams/tcu,http://collegefootball.ap.org/teams/ohio-state,http://collegefootball.ap.org/teams/wisconsin,http://collegefootball.ap.org/teams/virginia-tech,http://collegefootball.ap.org/teams/south-florida,http://collegefootball.ap.org/teams/oklahoma-state,http://collegefootball.ap.org/teams/miami-fl,http://collegefootball.ap.org/teams/washington-state,http://collegefootball.ap.org/teams/san-diego-state,http://collegefootball.ap.org/teams/auburn,http://collegefootball.ap.org/teams/florida,http://collegefootball.ap.org/teams/utah,http://collegefootball.ap.org/teams/notre-dame,http://collegefootball.ap.org/teams/louisville,http://collegefootball.ap.org/teams/west-virginia,http://collegefootball.ap.org/teams/mississippi-state,http://collegefootball.ap.org/teams/north-carolina-state
